საქონლის კოდი,საქონლის დასახელება,ზომის ერთეული,რაოდ.,ერთეულის ფასი,საქონლის ფასი,დაბეგვრა,ზედნადების ნომერი,სტატუსი,მყიდველი,გამყიდველი,ზედნადების ტიპი,ტრანსპორტირების დაწყება,ტრანსპორტირების დასრულება,მძღოლი,ა/მ ნომერი,გააქტიურების თარიღი,ტრანსპორტირების დაწყების თარიღი,ტრანსპ. თანხა,შენიშვნა,ქვე-მომხმარებელი,ფირნიშის ან ცნობის ნომერი,დოკუმენტის N,
15147,TOLSEN TOL1564-75896 ელ.ბურღის საცვლელი პირი წრიული 100mm*12T,ცალი,1,55,55,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
19376,ადაპტორი სდს 22*400,ცალი,2,20,40,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
15204,TOLSEN TOL1561-75890 ელ.ბურღის საცვლელი პირი წრიული 50mm*6T,ცალი,1,25,25,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
M-4166,ხამუთი 4 '',ცალი,15,4,60,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
19673,ელ. სადენი H05VV-F (TTR) 4X2.5,მეტრი,10,6,60,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
G_-00006857,ელ. სადენი H05VV-F (TTR) 4X4 - (სამმაგში),მეტრი,30,10.50,315,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
10727,ავტ.ამომრთველი 2-20,ცალი,1,25,25,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
18827,პლასტმასის შესაკრავი (ხამუთი) 7.6*500 შავი (100PCS),ცალი,1,15,15,ჩვეულებრივი,0978009864,დასრულებული,(400017245) შპს აი-სი-ი,(400223254) შპს  გეგა 2012,ტრანსპორტირებით,"ქ.თბილისი ხოშარაულის ქუჩა გამომცემლობა სამშობლოს მოპირდაპირე მხარე მაღაზია 9,10,11,14,15,16","ქ.თბილისი,ნიკო ნიკოლაძის ქუჩა # 7",(04001014731) ბექა გელოვანი,IC090EE,13-მაი-2026 13:03:55,13-მაი-2026 13:02:00,0,ტერმინალით გადახდა,,, ,
BM-00047016,TOL1293-36002 საზომი რგოლი 3M/10FT*16MM,ცალი,1,7.10,7.10,ჩვეულებრივი,0977981031,დასრულებული,(400017245) შპს აი-სი-ი,(245621288) შპს გორგია,ტრანსპორტირებით,ქ. ბათუმი ა. ჩხაიძის ქ. №1,ბაგრატიონის 127,() ,,13-მაი-2026 11:54:12,13-მაი-2026 11:54:12,0,,BMCGERP,, ,
BM-00090970,TOL1557-42026 მარკერი წითელი,ცალი,5,1.10,5.50,ჩვეულებრივი,0977981031,დასრულებული,(400017245) შპს აი-სი-ი,(245621288) შპს გორგია,ტრანსპორტირებით,ქ. ბათუმი ა. ჩხაიძის ქ. №1,ბაგრატიონის 127,() ,,13-მაი-2026 11:54:12,13-მაი-2026 11:54:12,0,,BMCGERP,, ,
BM-00106096,"ბურღი SDS-Plus 1 hammer bit, 16x150x210მმ",ცალი,5,10.30,51.50,ჩვეულებრივი,0977981031,დასრულებული,(400017245) შპს აი-სი-ი,(245621288) შპს გორგია,ტრანსპორტირებით,ქ. ბათუმი ა. ჩხაიძის ქ. №1,ბაგრატიონის 127,() ,,13-მაი-2026 11:54:12,13-მაი-2026 11:54:12,0,,BMCGERP,, ,
BM-00223938,სამუშაო ხელთათმანი სალათისფერი (BAL),ცალი,60,1,60,ჩვეულებრივი,0977981031,დასრულებული,(400017245) შპს აი-სი-ი,(245621288) შპს გორგია,ტრანსპორტირებით,ქ. ბათუმი ა. ჩხაიძის ქ. №1,ბაგრატიონის 127,() ,,13-მაი-2026 11:54:12,13-მაი-2026 11:54:12,0,,BMCGERP,, ,
004285,შემდუღებლის ხელთათმანი 14 DTLG2114,ცალი,2,17.10,34.20,ჩვეულებრივი,0977986459,დასრულებული,(400017245) შპს აი-სი-ი,(445585233) შპს ტექნო მოლი,ტრანსპორტირების გარეშე,"ბათუმი, სულაბერიძის 80/82","ბათუმი, სულაბერიძის 80/82",() ,,13-მაი-2026 12:06:55,13-მაი-2026 12:06:55,0,ტერმინალი(BOG),balance,, ,
